Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other
2023-11-06 18:26:08.718704,€0.00,€0.00,€23.05,€0.00,€58599.51,€0.00,€0.00,€0.00,€15.43,€0.00,€7.62
2023-11-07 18:26:08.718704,€0.00,€0.00,€23.61,€0.00,€58575.89,€0.00,€0.00,€0.00,€15.64,€0.00,€7.97
2023-11-08 18:26:08.718704,€0.00,€0.00,€153.27,€0.00,€58422.62,€0.00,€0.00,€130.91,€13.88,€0.00,€8.48
2023-11-09 18:26:08.718704,€0.00,€0.00,€21.91,€0.00,€58400.71,€0.00,€0.00,€0.00,€13.05,€0.00,€8.86
2023-11-10 18:26:08.718704,€0.00,€0.00,€435.32,€0.00,€57965.40,€0.00,€412.04,€0.00,€14.24,€0.00,€9.04
2023-11-11 18:26:08.718704,€0.00,€0.00,€22.80,€0.00,€57942.60,€0.00,€0.00,€0.00,€14.72,€0.00,€8.08
2023-11-12 18:26:08.718704,€0.00,€0.00,€21.77,€0.00,€57920.82,€0.00,€0.00,€0.00,€12.99,€0.00,€8.79
2023-11-13 18:26:08.718704,€0.00,€0.00,€20.58,€0.00,€57900.24,€0.00,€0.00,€0.00,€11.97,€0.00,€8.61
2023-11-14 18:26:08.718704,€0.00,€0.00,€23.93,€0.00,€57876.31,€0.00,€0.00,€0.00,€14.88,€0.00,€9.06
2023-11-15 18:26:08.718704,€0.00,€0.00,€419.19,€0.00,€57457.12,€0.00,€0.00,€140.64,€13.29,€255.25,€10.01
2023-11-16 18:26:08.718704,€0.00,€0.00,€18.77,€0.00,€57438.35,€0.00,€0.00,€0.00,€10.53,€0.00,€8.24
2023-11-17 18:26:08.718704,€0.00,€0.00,€20.22,€0.00,€57418.14,€0.00,€0.00,€0.00,€11.19,€0.00,€9.03
2023-11-18 18:26:08.718704,€0.00,€0.00,€21.02,€0.00,€57397.11,€0.00,€0.00,€0.00,€11.39,€0.00,€9.63
2023-11-19 18:26:08.718704,€0.00,€0.00,€22.49,€0.00,€57374.62,€0.00,€0.00,€0.00,€12.37,€0.00,€10.12
2023-11-20 18:26:08.718704,€0.00,€0.00,€23.30,€0.00,€57351.32,€0.00,€0.00,€0.00,€14.20,€0.00,€9.10
2023-11-21 18:26:08.718704,€0.00,€0.00,€25.07,€0.00,€57326.25,€0.00,€0.00,€0.00,€15.46,€0.00,€9.61
2023-11-22 18:26:08.718704,€0.00,€0.00,€139.80,€0.00,€57186.46,€0.00,€0.00,€117.02,€13.13,€0.00,€9.64
2023-11-23 18:26:08.718704,€0.00,€0.00,€24.27,€0.00,€57162.18,€0.00,€0.00,€0.00,€14.58,€0.00,€9.69
2023-11-24 18:26:08.718704,€0.00,€0.00,€23.44,€0.00,€57138.74,€0.00,€0.00,€0.00,€13.75,€0.00,€9.70
2023-11-25 18:26:08.718704,€0.00,€0.00,€24.77,€0.00,€57113.97,€0.00,€0.00,€0.00,€15.72,€0.00,€9.05
2023-11-26 18:26:08.718704,€0.00,€0.00,€23.04,€0.00,€57090.92,€0.00,€0.00,€0.00,€13.46,€0.00,€9.59
2023-11-27 18:26:08.718704,€0.00,€0.00,€23.51,€0.00,€57067.42,€0.00,€0.00,€0.00,€13.90,€0.00,€9.60
2023-11-28 18:26:08.718704,€0.00,€0.00,€22.31,€0.00,€57045.10,€0.00,€0.00,€0.00,€13.44,€0.00,€8.87
2023-11-29 18:26:08.718704,€0.00,€0.00,€23.16,€0.00,€57021.94,€0.00,€0.00,€0.00,€15.29,€0.00,€7.87
2023-11-30 18:26:08.718704,€0.00,€0.00,€23.57,€0.00,€56998.37,€0.00,€0.00,€0.00,€14.23,€0.00,€9.34
2023-12-01 18:26:08.718704,€4138.43,€3236.49,€164.83,€0.00,€64208.45,€0.00,€0.00,€140.44,€13.70,€0.00,€10.69
2023-12-02 18:26:08.718704,€0.00,€0.00,€20.84,€0.00,€64187.62,€0.00,€0.00,€0.00,€11.89,€0.00,€8.95
2023-12-03 18:26:08.718704,€0.00,€0.00,€22.60,€0.00,€64165.02,€0.00,€0.00,€0.00,€13.21,€0.00,€9.39
2023-12-04 18:26:08.718704,€0.00,€0.00,€21.79,€0.00,€64143.23,€0.00,€0.00,€0.00,€12.93,€0.00,€8.86
2023-12-05 18:26:08.718704,€0.00,€0.00,€905.81,€0.00,€63237.42,€878.82,€0.00,€0.00,€15.58,€0.00,€11.42
2023-12-06 18:26:08.718704,€0.00,€0.00,€24.51,€0.00,€63212.91,€0.00,€0.00,€0.00,€15.59,€0.00,€8.92
2023-12-07 18:26:08.718704,€0.00,€0.00,€21.04,€0.00,€63191.86,€0.00,€0.00,€0.00,€11.13,€0.00,€9.91
2023-12-08 18:26:08.718704,€0.00,€0.00,€176.17,€0.00,€63015.69,€0.00,€0.00,€152.26,€13.28,€0.00,€10.63
2023-12-09 18:26:08.718704,€0.00,€0.00,€25.13,€0.00,€62990.57,€0.00,€0.00,€0.00,€15.55,€0.00,€9.58
2023-12-10 18:26:08.718704,€0.00,€0.00,€455.82,€0.00,€62534.75,€0.00,€432.46,€0.00,€13.95,€0.00,€9.40
2023-12-11 18:26:08.718704,€0.00,€0.00,€21.67,€0.00,€62513.08,€0.00,€0.00,€0.00,€12.69,€0.00,€8.98
2023-12-12 18:26:08.718704,€0.00,€0.00,€23.84,€0.00,€62489.24,€0.00,€0.00,€0.00,€15.64,€0.00,€8.20
2023-12-13 18:26:08.718704,€0.00,€0.00,€23.73,€0.00,€62465.51,€0.00,€0.00,€0.00,€14.36,€0.00,€9.38
2023-12-14 18:26:08.718704,€0.00,€0.00,€20.41,€0.00,€62445.10,€0.00,€0.00,€0.00,€11.27,€0.00,€9.14
2023-12-15 18:26:08.718704,€0.00,€0.00,€420.93,€0.00,€62024.17,€0.00,€0.00,€127.66,€12.64,€272.01,€8.62
2023-12-16 18:26:08.718704,€0.00,€0.00,€23.02,€0.00,€62001.15,€0.00,€0.00,€0.00,€15.48,€0.00,€7.54
2023-12-17 18:26:08.718704,€0.00,€0.00,€25.74,€0.00,€61975.41,€0.00,€0.00,€0.00,€16.02,€0.00,€9.73
2023-12-18 18:26:08.718704,€0.00,€0.00,€24.08,€0.00,€61951.33,€0.00,€0.00,€0.00,€14.37,€0.00,€9.71
2023-12-19 18:26:08.718704,€0.00,€0.00,€22.59,€0.00,€61928.75,€0.00,€0.00,€0.00,€12.73,€0.00,€9.86
2023-12-20 18:26:08.718704,€0.00,€0.00,€22.19,€0.00,€61906.55,€0.00,€0.00,€0.00,€11.01,€0.00,€11.19
2023-12-21 18:26:08.718704,€0.00,€0.00,€23.36,€0.00,€61883.19,€0.00,€0.00,€0.00,€13.92,€0.00,€9.44
2023-12-22 18:26:08.718704,€0.00,€0.00,€168.98,€0.00,€61714.21,€0.00,€0.00,€142.82,€15.40,€0.00,€10.76
2023-12-23 18:26:08.718704,€0.00,€0.00,€23.32,€0.00,€61690.89,€0.00,€0.00,€0.00,€13.68,€0.00,€9.64
2023-12-24 18:26:08.718704,€0.00,€0.00,€21.93,€0.00,€61668.96,€0.00,€0.00,€0.00,€14.22,€0.00,€7.71
2023-12-25 18:26:08.718704,€0.00,€0.00,€25.26,€0.00,€61643.70,€0.00,€0.00,€0.00,€15.14,€0.00,€10.12
2023-12-26 18:26:08.718704,€0.00,€0.00,€26.38,€0.00,€61617.31,€0.00,€0.00,€0.00,€17.43,€0.00,€8.96
2023-12-27 18:26:08.718704,€0.00,€0.00,€23.73,€0.00,€61593.58,€0.00,€0.00,€0.00,€13.56,€0.00,€10.18
2023-12-28 18:26:08.718704,€0.00,€0.00,€23.76,€0.00,€61569.82,€0.00,€0.00,€0.00,€14.20,€0.00,€9.56
2023-12-29 18:26:08.718704,€0.00,€0.00,€22.40,€0.00,€61547.42,€0.00,€0.00,€0.00,€12.98,€0.00,€9.42
2023-12-30 18:26:08.718704,€0.00,€0.00,€24.11,€0.00,€61523.31,€0.00,€0.00,€0.00,€13.83,€0.00,€10.28
2023-12-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€61523.31,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2024-01-01 18:26:08.718704,€4890.87,€0.00,€171.15,€0.00,€66243.03,€0.00,€0.00,€147.15,€14.98,€0.00,€9.02
2024-01-02 18:26:08.718704,€0.00,€0.00,€26.27,€0.00,€66216.77,€0.00,€0.00,€0.00,€15.90,€0.00,€10.37
2024-01-03 18:26:08.718704,€0.00,€0.00,€21.33,€0.00,€66195.43,€0.00,€0.00,€0.00,€12.37,€0.00,€8.97
2024-01-04 18:26:08.718704,€0.00,€0.00,€26.72,€0.00,€66168.71,€0.00,€0.00,€0.00,€16.35,€0.00,€10.37
2024-01-05 18:26:08.718704,€0.00,€0.00,€643.18,€0.00,€65525.53,€618.80,€0.00,€0.00,€14.81,€0.00,€9.57
2024-01-06 18:26:08.718704,€0.00,€0.00,€23.81,€0.00,€65501.72,€0.00,€0.00,€0.00,€13.61,€0.00,€10.20
2024-01-07 18:26:08.718704,€0.00,€0.00,€23.61,€0.00,€65478.11,€0.00,€0.00,€0.00,€15.02,€0.00,€8.59
2024-01-08 18:26:08.718704,€0.00,€0.00,€162.42,€0.00,€65315.70,€0.00,€0.00,€140.17,€11.68,€0.00,€10.58
2024-01-09 18:26:08.718704,€0.00,€0.00,€24.77,€0.00,€65290.92,€0.00,€0.00,€0.00,€15.46,€0.00,€9.31
2024-01-10 18:26:08.718704,€0.00,€0.00,€519.20,€0.00,€64771.72,€0.00,€496.71,€0.00,€14.77,€0.00,€7.73
2024-01-11 18:26:08.718704,€0.00,€0.00,€24.28,€0.00,€64747.43,€0.00,€0.00,€0.00,€14.94,€0.00,€9.35
2024-01-12 18:26:08.718704,€0.00,€0.00,€27.05,€0.00,€64720.38,€0.00,€0.00,€0.00,€15.42,€0.00,€11.63
2024-01-13 18:26:08.718704,€0.00,€0.00,€22.66,€0.00,€64697.72,€0.00,€0.00,€0.00,€13.32,€0.00,€9.34
2024-01-14 18:26:08.718704,€0.00,€0.00,€23.47,€0.00,€64674.25,€0.00,€0.00,€0.00,€14.81,€0.00,€8.66
2024-01-15 18:26:08.718704,€0.00,€0.00,€474.53,€0.00,€64199.71,€0.00,€0.00,€147.38,€17.42,€299.75,€9.99
2024-01-16 18:26:08.718704,€0.00,€0.00,€23.01,€0.00,€64176.71,€0.00,€0.00,€0.00,€13.93,€0.00,€9.07
2024-01-17 18:26:08.718704,€0.00,€0.00,€23.92,€0.00,€64152.78,€0.00,€0.00,€0.00,€13.39,€0.00,€10.54
2024-01-18 18:26:08.718704,€0.00,€0.00,€21.31,€0.00,€64131.47,€0.00,€0.00,€0.00,€11.51,€0.00,€9.81
2024-01-19 18:26:08.718704,€0.00,€0.00,€23.85,€0.00,€64107.62,€0.00,€0.00,€0.00,€14.14,€0.00,€9.71
2024-01-20 18:26:08.718704,€0.00,€0.00,€24.08,€0.00,€64083.54,€0.00,€0.00,€0.00,€15.01,€0.00,€9.07
2024-01-21 18:26:08.718704,€0.00,€0.00,€23.51,€0.00,€64060.03,€0.00,€0.00,€0.00,€14.08,€0.00,€9.43
2024-01-22 18:26:08.718704,€0.00,€0.00,€176.11,€0.00,€63883.93,€0.00,€0.00,€152.87,€12.15,€0.00,€11.09
2024-01-23 18:26:08.718704,€0.00,€0.00,€23.08,€0.00,€63860.85,€0.00,€0.00,€0.00,€13.56,€0.00,€9.51
2024-01-24 18:26:08.718704,€0.00,€0.00,€25.06,€0.00,€63835.79,€0.00,€0.00,€0.00,€15.06,€0.00,€10.00
2024-01-25 18:26:08.718704,€0.00,€0.00,€23.86,€0.00,€63811.93,€0.00,€0.00,€0.00,€14.00,€0.00,€9.87
2024-01-26 18:26:08.718704,€0.00,€0.00,€21.91,€0.00,€63790.02,€0.00,€0.00,€0.00,€12.70,€0.00,€9.21
2024-01-27 18:26:08.718704,€0.00,€0.00,€22.32,€0.00,€63767.70,€0.00,€0.00,€0.00,€13.34,€0.00,€8.98
2024-01-28 18:26:08.718704,€0.00,€0.00,€23.78,€0.00,€63743.92,€0.00,€0.00,€0.00,€14.36,€0.00,€9.42
2024-01-29 18:26:08.718704,€0.00,€0.00,€25.57,€0.00,€63718.35,€0.00,€0.00,€0.00,€14.88,€0.00,€10.69
2024-01-30 18:26:08.718704,€0.00,€0.00,€23.71,€0.00,€63694.64,€0.00,€0.00,€0.00,€13.75,€0.00,€9.96
2024-01-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€63694.64,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2024-02-01 18:26:08.718704,€5387.10,€0.00,€169.13,€0.00,€68912.61,€0.00,€0.00,€146.26,€13.80,€0.00,€9.08
2024-02-02 18:26:08.718704,€0.00,€0.00,€20.94,€0.00,€68891.67,€0.00,€0.00,€0.00,€13.14,€0.00,€7.80
2024-02-03 18:26:08.718704,€0.00,€0.00,€21.86,€0.00,€68869.81,€0.00,€0.00,€0.00,€13.09,€0.00,€8.76
2024-02-04 18:26:08.718704,€0.00,€0.00,€22.86,€0.00,€68846.95,€0.00,€0.00,€0.00,€14.38,€0.00,€8.48
2024-02-05 18:26:08.718704,€0.00,€0.00,€798.94,€0.00,€68048.01,€777.42,€0.00,€0.00,€12.62,€0.00,€8.91
2024-02-06 18:26:08.718704,€0.00,€0.00,€24.41,€0.00,€68023.60,€0.00,€0.00,€0.00,€14.58,€0.00,€9.82
2024-02-07 18:26:08.718704,€0.00,€0.00,€22.29,€0.00,€68001.31,€0.00,€0.00,€0.00,€14.15,€0.00,€8.14
2024-02-08 18:26:08.718704,€0.00,€0.00,€179.92,€0.00,€67821.39,€0.00,€0.00,€155.08,€15.55,€0.00,€9.29
2024-02-09 18:26:08.718704,€0.00,€0.00,€22.16,€0.00,€67799.23,€0.00,€0.00,€0.00,€12.00,€0.00,€10.15
2024-02-10 18:26:08.718704,€0.00,€0.00,€467.89,€0.00,€67331.34,€0.00,€445.60,€0.00,€12.07,€0.00,€10.23
2024-02-11 18:26:08.718704,€0.00,€0.00,€27.30,€0.00,€67304.04,€0.00,€0.00,€0.00,€16.90,€0.00,€10.40
2024-02-12 18:26:08.718704,€0.00,€0.00,€21.30,€0.00,€67282.73,€0.00,€0.00,€0.00,€12.68,€0.00,€8.63
2024-02-13 18:26:08.718704,€0.00,€0.00,€23.94,€0.00,€67258.79,€0.00,€0.00,€0.00,€14.34,€0.00,€9.60
2024-02-14 18:26:08.718704,€0.00,€0.00,€25.12,€0.00,€67233.67,€0.00,€0.00,€0.00,€13.97,€0.00,€11.16
2024-02-15 18:26:08.718704,€0.00,€0.00,€474.18,€0.00,€66759.49,€0.00,€0.00,€171.81,€14.99,€277.42,€9.96
2024-02-16 18:26:08.718704,€0.00,€0.00,€22.18,€0.00,€66737.30,€0.00,€0.00,€0.00,€12.92,€0.00,€9.27
2024-02-17 18:26:08.718704,€0.00,€0.00,€20.12,€0.00,€66717.18,€0.00,€0.00,€0.00,€12.87,€0.00,€7.25
2024-02-18 18:26:08.718704,€0.00,€0.00,€22.89,€0.00,€66694.29,€0.00,€0.00,€0.00,€14.77,€0.00,€8.12
2024-02-19 18:26:08.718704,€0.00,€0.00,€20.81,€0.00,€66673.48,€0.00,€0.00,€0.00,€11.26,€0.00,€9.55
2024-02-20 18:26:08.718704,€0.00,€0.00,€25.33,€0.00,€66648.15,€0.00,€0.00,€0.00,€15.23,€0.00,€10.10
2024-02-21 18:26:08.718704,€0.00,€0.00,€21.68,€0.00,€66626.48,€0.00,€0.00,€0.00,€12.05,€0.00,€9.63
2024-02-22 18:26:08.718704,€0.00,€0.00,€186.85,€0.00,€66439.63,€0.00,€0.00,€165.83,€12.80,€0.00,€8.21
2024-02-23 18:26:08.718704,€0.00,€0.00,€23.97,€0.00,€66415.65,€0.00,€0.00,€0.00,€15.54,€0.00,€8.44
2024-02-24 18:26:08.718704,€0.00,€0.00,€23.13,€0.00,€66392.52,€0.00,€0.00,€0.00,€12.65,€0.00,€10.48
2024-02-25 18:26:08.718704,€0.00,€0.00,€23.48,€0.00,€66369.05,€0.00,€0.00,€0.00,€14.47,€0.00,€9.00
2024-02-26 18:26:08.718704,€0.00,€0.00,€23.94,€0.00,€66345.10,€0.00,€0.00,€0.00,€13.42,€0.00,€10.52
2024-02-27 18:26:08.718704,€0.00,€0.00,€23.92,€0.00,€66321.18,€0.00,€0.00,€0.00,€14.57,€0.00,€9.36
2024-02-28 18:26:08.718704,€0.00,€0.00,€23.34,€0.00,€66297.84,€0.00,€0.00,€0.00,€14.38,€0.00,€8.96
2024-02-29 18:26:08.718704,€0.00,€0.00,€24.66,€0.00,€66273.18,€0.00,€0.00,€0.00,€16.15,€0.00,€8.51
2024-03-01 18:26:08.718704,€4099.49,€2575.18,€164.82,€0.00,€72783.02,€0.00,€0.00,€142.26,€13.37,€0.00,€9.19
2024-03-02 18:26:08.718704,€0.00,€0.00,€22.55,€0.00,€72760.47,€0.00,€0.00,€0.00,€12.66,€0.00,€9.89
2024-03-03 18:26:08.718704,€0.00,€0.00,€22.50,€0.00,€72737.96,€0.00,€0.00,€0.00,€15.08,€0.00,€7.43
2024-03-04 18:26:08.718704,€0.00,€0.00,€21.12,€0.00,€72716.84,€0.00,€0.00,€0.00,€12.79,€0.00,€8.33
2024-03-05 18:26:08.718704,€0.00,€0.00,€817.66,€0.00,€71899.18,€791.71,€0.00,€0.00,€14.65,€0.00,€11.29
2024-03-06 18:26:08.718704,€0.00,€0.00,€23.26,€0.00,€71875.92,€0.00,€0.00,€0.00,€13.82,€0.00,€9.44
2024-03-07 18:26:08.718704,€0.00,€0.00,€24.17,€0.00,€71851.76,€0.00,€0.00,€0.00,€14.55,€0.00,€9.61
2024-03-08 18:26:08.718704,€0.00,€0.00,€144.46,€0.00,€71707.29,€0.00,€0.00,€121.77,€13.94,€0.00,€8.75
2024-03-09 18:26:08.718704,€0.00,€0.00,€23.29,€0.00,€71684.00,€0.00,€0.00,€0.00,€14.37,€0.00,€8.93
2024-03-10 18:26:08.718704,€0.00,€0.00,€424.25,€0.00,€71259.75,€0.00,€404.07,€0.00,€12.33,€0.00,€7.85
2024-03-11 18:26:08.718704,€0.00,€0.00,€24.71,€0.00,€71235.04,€0.00,€0.00,€0.00,€15.55,€0.00,€9.16
2024-03-12 18:26:08.718704,€0.00,€0.00,€22.49,€0.00,€71212.55,€0.00,€0.00,€0.00,€13.71,€0.00,€8.77
2024-03-13 18:26:08.718704,€0.00,€0.00,€22.14,€0.00,€71190.42,€0.00,€0.00,€0.00,€12.14,€0.00,€9.99
2024-03-14 18:26:08.718704,€0.00,€0.00,€22.22,€0.00,€71168.20,€0.00,€0.00,€0.00,€13.56,€0.00,€8.66
2024-03-15 18:26:08.718704,€0.00,€0.00,€419.53,€0.00,€70748.67,€0.00,€0.00,€130.72,€14.47,€265.03,€9.31
2024-03-16 18:26:08.718704,€0.00,€0.00,€23.05,€0.00,€70725.62,€0.00,€0.00,€0.00,€13.70,€0.00,€9.35
2024-03-17 18:26:08.718704,€0.00,€0.00,€24.97,€0.00,€70700.65,€0.00,€0.00,€0.00,€16.39,€0.00,€8.58
2024-03-18 18:26:08.718704,€0.00,€0.00,€23.30,€0.00,€70677.35,€0.00,€0.00,€0.00,€13.47,€0.00,€9.83
2024-03-19 18:26:08.718704,€0.00,€0.00,€22.22,€0.00,€70655.13,€0.00,€0.00,€0.00,€12.96,€0.00,€9.25
2024-03-20 18:26:08.718704,€0.00,€0.00,€22.64,€0.00,€70632.50,€0.00,€0.00,€0.00,€13.86,€0.00,€8.78
2024-03-21 18:26:08.718704,€0.00,€0.00,€26.56,€0.00,€70605.94,€0.00,€0.00,€0.00,€16.49,€0.00,€10.06
2024-03-22 18:26:08.718704,€0.00,€0.00,€160.97,€0.00,€70444.97,€0.00,€0.00,€138.26,€13.64,€0.00,€9.07
2024-03-23 18:26:08.718704,€0.00,€0.00,€23.71,€0.00,€70421.26,€0.00,€0.00,€0.00,€14.20,€0.00,€9.52
2024-03-24 18:26:08.718704,€0.00,€0.00,€22.67,€0.00,€70398.59,€0.00,€0.00,€0.00,€14.24,€0.00,€8.43
2024-03-25 18:26:08.718704,€0.00,€0.00,€25.26,€0.00,€70373.33,€0.00,€0.00,€0.00,€15.21,€0.00,€10.05
2024-03-26 18:26:08.718704,€0.00,€0.00,€24.45,€0.00,€70348.87,€0.00,€0.00,€0.00,€14.90,€0.00,€9.56
2024-03-27 18:26:08.718704,€0.00,€0.00,€22.44,€0.00,€70326.43,€0.00,€0.00,€0.00,€13.21,€0.00,€9.23
2024-03-28 18:26:08.718704,€0.00,€0.00,€22.93,€0.00,€70303.50,€0.00,€0.00,€0.00,€14.21,€0.00,€8.72
2024-03-29 18:26:08.718704,€0.00,€0.00,€22.50,€0.00,€70281.00,€0.00,€0.00,€0.00,€12.99,€0.00,€9.51
2024-03-30 18:26:08.718704,€0.00,€0.00,€22.82,€0.00,€70258.18,€0.00,€0.00,€0.00,€12.65,€0.00,€10.17
2024-03-31 18:26:08.718704,€0.00,€0.00,€0.00,€0.00,€70258.18,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00
2024-04-01 18:26:08.718704,€4191.91,€0.00,€163.06,€0.00,€74287.02,€0.00,€0.00,€137.91,€16.95,€0.00,€8.20
2024-04-02 18:26:08.718704,€0.00,€0.00,€23.99,€0.00,€74263.03,€0.00,€0.00,€0.00,€12.65,€0.00,€11.35
2024-04-03 18:26:08.718704,€0.00,€0.00,€20.80,€0.00,€74242.23,€0.00,€0.00,€0.00,€11.80,€0.00,€9.00
2024-04-04 18:26:08.718704,€0.00,€0.00,€24.53,€0.00,€74217.70,€0.00,€0.00,€0.00,€16.13,€0.00,€8.40
2024-04-05 18:26:08.718704,€0.00,€0.00,€801.33,€0.00,€73416.38,€779.94,€0.00,€0.00,€12.04,€0.00,€9.35
2024-04-06 18:26:08.718704,€0.00,€0.00,€26.00,€0.00,€73390.37,€0.00,€0.00,€0.00,€16.90,€0.00,€9.11
2024-04-07 18:26:08.718704,€0.00,€0.00,€20.16,€0.00,€73370.21,€0.00,€0.00,€0.00,€11.15,€0.00,€9.01
2024-04-08 18:26:08.718704,€0.00,€0.00,€180.11,€0.00,€73190.10,€0.00,€0.00,€157.41,€12.11,€0.00,€10.58
2024-04-09 18:26:08.718704,€0.00,€0.00,€22.52,€0.00,€73167.58,€0.00,€0.00,€0.00,€12.14,€0.00,€10.38
2024-04-10 18:26:08.718704,€0.00,€0.00,€469.53,€0.00,€72698.05,€0.00,€448.51,€0.00,€11.67,€0.00,€9.35
2024-04-11 18:26:08.718704,€0.00,€0.00,€21.04,€0.00,€72677.01,€0.00,€0.00,€0.00,€13.62,€0.00,€7.42
2024-04-12 18:26:08.718704,€0.00,€0.00,€24.56,€0.00,€72652.46,€0.00,€0.00,€0.00,€14.84,€0.00,€9.72
2024-04-13 18:26:08.718704,€0.00,€0.00,€23.24,€0.00,€72629.21,€0.00,€0.00,€0.00,€13.61,€0.00,€9.63
2024-04-14 18:26:08.718704,€0.00,€0.00,€23.06,€0.00,€72606.15,€0.00,€0.00,€0.00,€13.58,€0.00,€9.48
2024-04-15 18:26:08.718704,€0.00,€0.00,€420.68,€0.00,€72185.47,€0.00,€0.00,€153.59,€12.67,€246.28,€8.14
2024-04-16 18:26:08.718704,€0.00,€0.00,€21.49,€0.00,€72163.99,€0.00,€0.00,€0.00,€13.59,€0.00,€7.90
2024-04-17 18:26:08.718704,€0.00,€0.00,€25.65,€0.00,€72138.34,€0.00,€0.00,€0.00,€15.50,€0.00,€10.14
2024-04-18 18:26:08.718704,€0.00,€0.00,€23.66,€0.00,€72114.68,€0.00,€0.00,€0.00,€14.41,€0.00,€9.25
2024-04-19 18:26:08.718704,€0.00,€0.00,€23.74,€0.00,€72090.95,€0.00,€0.00,€0.00,€14.74,€0.00,€8.99
2024-04-20 18:26:08.718704,€0.00,€0.00,€22.37,€0.00,€72068.58,€0.00,€0.00,€0.00,€11.92,€0.00,€10.45
2024-04-21 18:26:08.718704,€0.00,€0.00,€25.72,€0.00,€72042.85,€0.00,€0.00,€0.00,€17.70,€0.00,€8.03
2024-04-22 18:26:08.718704,€0.00,€0.00,€174.94,€0.00,€71867.92,€0.00,€0.00,€150.76,€15.53,€0.00,€8.65
2024-04-23 18:26:08.718704,€0.00,€0.00,€23.64,€0.00,€71844.28,€0.00,€0.00,€0.00,€14.31,€0.00,€9.33
2024-04-24 18:26:08.718704,€0.00,€0.00,€23.07,€0.00,€71821.20,€0.00,€0.00,€0.00,€12.82,€0.00,€10.26
2024-04-25 18:26:08.718704,€0.00,€0.00,€25.60,€0.00,€71795.60,€0.00,€0.00,€0.00,€15.90,€0.00,€9.70
2024-04-26 18:26:08.718704,€0.00,€0.00,€23.70,€0.00,€71771.90,€0.00,€0.00,€0.00,€15.18,€0.00,€8.52
2024-04-27 18:26:08.718704,€0.00,€0.00,€23.26,€0.00,€71748.64,€0.00,€0.00,€0.00,€14.14,€0.00,€9.13
2024-04-28 18:26:08.718704,€0.00,€0.00,€23.73,€0.00,€71724.91,€0.00,€0.00,€0.00,€15.38,€0.00,€8.35
2024-04-29 18:26:08.718704,€0.00,€0.00,€20.58,€0.00,€71704.33,€0.00,€0.00,€0.00,€12.09,€0.00,€8.49
2024-04-30 18:26:08.718704,€0.00,€0.00,€19.60,€0.00,€71684.73,€0.00,€0.00,€0.00,€10.54,€0.00,€9.06
2024-05-01 18:26:08.718704,€5852.26,€0.00,€178.74,€1088.34,€76269.91,€0.00,€0.00,€155.65,€12.86,€0.00,€10.23
2024-05-02 18:26:08.718704,€0.00,€0.00,€22.75,€0.00,€76247.16,€0.00,€0.00,€0.00,€13.65,€0.00,€9.10
2024-05-03 18:26:08.718704,€0.00,€0.00,€23.54,€0.00,€76223.62,€0.00,€0.00,€0.00,€14.08,€0.00,€9.45
2024-05-04 18:26:08.718704,€0.00,€0.00,€26.47,€0.00,€76197.15,€0.00,€0.00,€0.00,€14.54,€0.00,€11.94
2024-05-05 18:26:08.718704,€0.00,€0.00,€932.48,€0.00,€75264.67,€908.50,€0.00,€0.00,€14.87,€0.00,€9.11
2024-05-06 18:26:08.718704,€0.00,€0.00,€23.34,€0.00,€75241.33,€0.00,€0.00,€0.00,€14.21,€0.00,€9.13
2024-05-07 18:26:08.718704,€0.00,€0.00,€23.42,€0.00,€75217.91,€0.00,€0.00,€0.00,€13.39,€0.00,€10.03
2024-05-08 18:26:08.718704,€0.00,€0.00,€157.63,€0.00,€75060.28,€0.00,€0.00,€134.81,€13.48,€0.00,€9.34
2024-05-09 18:26:08.718704,€0.00,€0.00,€23.97,€0.00,€75036.32,€0.00,€0.00,€0.00,€15.31,€0.00,€8.66
2024-05-10 18:26:08.718704,€0.00,€0.00,€454.46,€0.00,€74581.85,€0.00,€432.20,€0.00,€14.12,€0.00,€8.15
2024-05-11 18:26:08.718704,€0.00,€0.00,€21.67,€0.00,€74560.18,€0.00,€0.00,€0.00,€13.04,€0.00,€8.63
2024-05-12 18:26:08.718704,€0.00,€0.00,€25.26,€0.00,€74534.92,€0.00,€0.00,€0.00,€15.97,€0.00,€9.29
2024-05-13 18:26:08.718704,€0.00,€0.00,€19.89,€0.00,€74515.03,€0.00,€0.00,€0.00,€11.19,€0.00,€8.70
2024-05-14 18:26:08.718704,€0.00,€0.00,€22.93,€0.00,€74492.10,€0.00,€0.00,€0.00,€13.89,€0.00,€9.04
2024-05-15 18:26:08.718704,€0.00,€0.00,€411.73,€0.00,€74080.37,€0.00,€0.00,€131.58,€12.62,€260.01,€7.52
2024-05-16 18:26:08.718704,€0.00,€0.00,€22.10,€0.00,€74058.27,€0.00,€0.00,€0.00,€14.05,€0.00,€8.05
