Date,Income,Extra Income,Total Expenses,Extra Expenses,Balance,Mortgage,Car,Food,Leisure,Utilities,Other,Mortgage_Location,Car_Location,Food_Location,Leisure_Location,Utilities_Location,Other_Location,Extra_Expense_Location
2024-05-11 18:51:56.402276,€0.00,€0.00,€24.62,€0.00,€15491.19,€0.00,€0.00,€0.00,€15.42,€0.00,€9.20,"Bilbao, Spain","Bilbao, Spain","BI-3123, Agirre, Arrieta, Bizkaia, Euskadi, 48114, España","Club de jubilados, Barrio Ambasaguas, Ambasaguas, Karrantza Harana/Valle de Carranza, Bizkaia, Euskadi, España","Bilbao, Spain","LA15, Senda de Atabarrate a Umandia, Albeiz/Albéniz, Asparrena, Arabako lautada/Llanada Alavesa, Gipuzkoa, Euskadi, 01208, España",
2024-05-12 18:51:56.402276,€0.00,€0.00,€20.86,€0.00,€15470.33,€0.00,€0.00,€0.00,€12.52,€0.00,€8.34,"Bilbao, Spain","Bilbao, Spain","15, Agarre kalea / Calle del Agarre, Zabala, Miribilla, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48003, España","Harrizko lurbidea, Labaien, Beintza-Labaien, Baztan-Bidasoa, 31753, España","Bilbao, Spain","Camino Vía Vieja de Lezama, Ciudad Jardín / Loruri, Loruri / Ciudad Jardín, Uribarri, Bilbao, Bizkaia, Euskadi, 48007, España",
2024-05-13 18:51:56.402276,€0.00,€0.00,€22.22,€0.00,€15448.11,€0.00,€0.00,€0.00,€13.90,€0.00,€8.32,"Bilbao, Spain","Bilbao, Spain","Aizerrotabidea / Camino Molino de Viento, Ciudad Jardín / Loruri, Uribarri, Bilbao, Bizkaia, Euskadi, 48009, España","Campo Chiquito, Partido de la Sierra en Tobalina, Burgos, Castilla y León, España","Bilbao, Spain","Camino de la Granja de la Tejera, Chalet de la Austriaca, Oña, Burgos, Castilla y León, 09210, España",
2024-05-14 18:51:56.402276,€0.00,€0.00,€22.88,€0.00,€15425.23,€0.00,€0.00,€0.00,€13.00,€0.00,€9.88,"Bilbao, Spain","Bilbao, Spain","8, Mantzabe Bidea, Baserri-Santa Ana, Berango, Andraka, Bizkaia, Euskadi, 48620, España","El Berro, Quintana Martín Galíndez, Valle de Tobalina, Burgos, Castilla y León, 09211, España","Bilbao, Spain","Tarragona-Bilbao, Zeanuri, Bizkaia, Euskadi, 48148, España",
2024-05-15 18:51:56.402276,€0.00,€0.00,€431.47,€0.00,€14993.76,€0.00,€0.00,€147.27,€13.41,€260.66,€10.13,"Bilbao, Spain","Bilbao, Spain","Txorierriko korridorea, Loiu, Bizkaia, Euskadi, 48620, España","Urkitza, Güeñes, Bizkaia, Euskadi, 48820, España","Bilbao, Spain","Irubin, Orozko, Bizkaia, Euskadi, 48410, España",
2024-05-16 18:51:56.402276,€0.00,€0.00,€22.76,€0.00,€14971.00,€0.00,€0.00,€0.00,€12.69,€0.00,€10.07,"Bilbao, Spain","Bilbao, Spain","Ribera de Bolueta kalea, Bolueta, Begoña, Bilbao, Bizkaia, Euskadi, 48004, España","Ureleta, Gumuzio, Galdakao, Bizkaia, Euskadi, 48915, España","Bilbao, Spain","Calle de las Eras, San Pelayo, Merindad de Montija, Burgos, Castilla y León, España",
2024-05-17 18:51:56.402276,€0.00,€0.00,€23.82,€0.00,€14947.18,€0.00,€0.00,€0.00,€14.59,€0.00,€9.23,"Bilbao, Spain","Bilbao, Spain","Gardoki, 2, Erkinko, Larrabetzu, Bizkaia, Euskadi, 48195, España","Barrio Sierra Hermosa, Barrio Pedredo, La Torriente, Valdecilla, Medio Cudeyo, Cantabria, 39724, España","Bilbao, Spain","Hiriberriko bidea, Egiarreta, Arakil, Sakana, Navarra - Nafarroa, 31879, España",
2024-05-18 18:51:56.402276,€0.00,€0.00,€27.08,€0.00,€14920.10,€0.00,€0.00,€0.00,€15.77,€0.00,€11.31,"Bilbao, Spain","Bilbao, Spain","Usansolo, Pertxin Kalea, Gorosibar, Usansolo, Bizkaia, Euskadi, 48390, España",España,"Bilbao, Spain","Senda buruaga 2, Buruaga, Zigoitia, Gorbeialdea, Araba/Álava, Euskadi, 01138, España",
2024-05-19 18:51:56.402276,€0.00,€0.00,€23.59,€0.00,€14896.52,€0.00,€0.00,€0.00,€14.67,€0.00,€8.91,"Bilbao, Spain","Bilbao, Spain","Ureleta, Gumuzio, Galdakao, Bizkaia, Euskadi, 48915, España","Cuestalamoza, Espejo, Valdegovía/Gaubea, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01423, España","Bilbao, Spain","Barrio Soscaño, Ahedo, Soscaño, Concha, Karrantza Harana/Valle de Carranza, Bizkaia, Euskadi, España",
2024-05-20 18:51:56.402276,€0.00,€0.00,€23.33,€0.00,€14873.18,€0.00,€0.00,€0.00,€12.80,€0.00,€10.54,"Bilbao, Spain","Bilbao, Spain","Kadaguako igarobidea - Corredor del Cadagua, Barrio Gobeo, Sollano-Llantada, Zalla, Bizkaia, Euskadi, 48860, España","Subida a Eretza, Güeñes, Bizkaia, Euskadi, 48830, España","Bilbao, Spain","Calle Arbuio kalea, Nuestra Señora de la Guía, Alonsotegi, Bizkaia, Euskadi, 48820, España",
2024-05-21 18:51:56.402276,€0.00,€0.00,€25.15,€0.00,€14848.03,€0.00,€0.00,€0.00,€14.32,€0.00,€10.83,"Bilbao, Spain","Bilbao, Spain","Iturriaga Bidea, Axgane, Iturriaga, Berango, Andraka, Bizkaia, Euskadi, 48620, España","Aresketa, Urigoiti, Orozko, Bizkaia, Euskadi, 48419, España","Bilbao, Spain","Senda ""el valle"" PR CBV 31, Carretera Bilbao-Reinosa, Quintanilla de Sotoscueva, Merindad de Sotoscueva, Burgos, Castilla y León, España",
2024-05-22 18:51:56.402276,€0.00,€0.00,€168.59,€0.00,€14679.44,€0.00,€0.00,€145.46,€14.21,€0.00,€8.92,"Bilbao, Spain","Bilbao, Spain","Carretera de Barrionuevo a Mendibil, Parkotxa, Parkotxa-Barrionuevo, Valle de Trápaga-Trapagaran, Bizkaia, Euskadi, 48620, España","Ikarana, Ispaster, Bizkaia, Euskadi, 48287, España","Bilbao, Spain","Calle Alta, Ascarza, Condado de Treviño, Burgos, Castilla y León, España",
2024-05-23 18:51:56.402276,€0.00,€0.00,€23.25,€0.00,€14656.19,€0.00,€0.00,€0.00,€13.60,€0.00,€9.66,"Bilbao, Spain","Bilbao, Spain","Bilbao - Orduña errepidea, Arene, Arrankudiaga, Arrankudiaga-Zollo, Bizkaia, Euskadi, 48490, España","Gurutzalde, Zaratamo, Bizkaia, Euskadi, 48480, España","Bilbao, Spain","Carretera Picón Blanco a Portillo de La Sía, Espinosa de los Monteros, Burgos, Castilla y León, 09566, España",
2024-05-24 18:51:56.402276,€0.00,€0.00,€21.64,€0.00,€14634.55,€0.00,€0.00,€0.00,€13.26,€0.00,€8.38,"Bilbao, Spain","Bilbao, Spain","Kantauriko autobia - Autovía del Cantábrico, La Ganza auzunea, Kobaron, Muskiz, Bizkaia, Euskadi, 48550, España","A-3012, Ilarduia, Albeiz/Albéniz, Asparrena, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01260, España","Bilbao, Spain","Vear de Udalla, Bulco, Ampuero, Cantabria, 39850, España",
2024-05-25 18:51:56.402276,€0.00,€0.00,€21.55,€0.00,€14613.00,€0.00,€0.00,€0.00,€14.87,€0.00,€6.68,"Bilbao, Spain","Bilbao, Spain","Mina Pickwick, Zugaztieta / La Arboleda - Muskiz, Picuí, Ortuella, Bizkaia, Euskadi, 48500, España","Gernika - Lekeitio errepidea, Barainka, Ispaster, Bizkaia, Euskadi, 48287, España","Bilbao, Spain","Eroski, 1, Almendrondo kalea/Calle los Almendros, Lacoba Industrialdea, Ribabellosa, Ribera Baja/Erriberabeitia, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01213, España",
2024-05-26 18:51:56.402276,€0.00,€0.00,€22.66,€0.00,€14590.34,€0.00,€0.00,€0.00,€13.08,€0.00,€9.57,"Bilbao, Spain","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España","PR-LR 50 Dolmenes y ermitas, Barrio de San Juan, San Vicente de la Sonsierra, La Rioja, 26338, España","Bilbao, Spain","Valdellado, Junta de Traslaloma, Burgos, Castilla y León, España",
2024-05-27 18:51:56.402276,€0.00,€0.00,€25.60,€0.00,€14564.74,€0.00,€0.00,€0.00,€15.54,€0.00,€10.06,"Bilbao, Spain","Bilbao, Spain","39, Grupo Artazubekoa / Artazubekoa etxaldea, Larraskitu, Errekalde, Bilbao, Bizkaia, Euskadi, 48002, España","Las Tobas, Muskiz, Bizkaia, Euskadi, 48550, España","Bilbao, Spain","BU-V-5206, Cascajares de Bureba, Burgos, Castilla y León, España",
2024-05-28 18:51:56.402276,€0.00,€0.00,€21.55,€0.00,€14543.19,€0.00,€0.00,€0.00,€13.12,€0.00,€8.42,"Bilbao, Spain","Bilbao, Spain","Landa, Torrebarria, Urduliz, Andraka, Bizkaia, Euskadi, 48620, España",España,"Bilbao, Spain","A-4623, Eskartza, Mendieta, Artziniega, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01478, España",
2024-05-29 18:51:56.402276,€0.00,€0.00,€26.07,€0.00,€14517.13,€0.00,€0.00,€0.00,€15.52,€0.00,€10.54,"Bilbao, Spain","Bilbao, Spain","27, Calle Elcano / Elcano kalea, Zaballa, Barakaldo, Bizkaia, Euskadi, 48901, España","BU-504, Revilla, Ranera, Partido de la Sierra en Tobalina, Burgos, Castilla y León, 09211, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-05-30 18:51:56.402276,€0.00,€0.00,€25.95,€0.00,€14491.18,€0.00,€0.00,€0.00,€15.77,€0.00,€10.18,"Bilbao, Spain","Bilbao, Spain","Santillandi, Mesterika auzoa, Ametzaga, Meñaka, Andraka, Bizkaia, Euskadi, 48620, España","Lizardi Azpikoa, 8, Aztiria auzoa, Aztiria, Gabiria, Gipuzkoa, Euskadi, 20217, España","Bilbao, Spain","circuito motocross Villarcayo - Quintanilla Adrianos, acceso circuito motocross, Quintanilla de los Adrianos, Villarcayo, Villarcayo de Merindad de Castilla la Vieja, Burgos, Castilla y León, 09550, España",
2024-05-31 18:51:56.402276,€0.00,€0.00,€0.00,€0.00,€14491.18,€0.00,€0.00,€0.00,€0.00,€0.00,€0.00,"Bilbao, Spain","Bilbao, Spain","Larrabila, Mungia, Andraka, Bizkaia, Euskadi, 48620, España","Kobetabidea / Camino Kobeta, Betolatza, Errekalde, Bilbao, Bizkaia, Euskadi, 48002, España","Bilbao, Spain","Refugio de Montaña Biderdi, Zetas hacia Tarín, Alonsotegi, Bizkaia, Euskadi, 48002, España",
2024-06-01 18:51:56.402276,€5658.29,€0.00,€152.59,€0.00,€19996.88,€0.00,€0.00,€130.40,€12.99,€0.00,€9.20,"Bilbao, Spain","Bilbao, Spain","Alonsotegi, Bizkaia, Euskadi, 48810, España",España,"Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-06-02 18:51:56.402276,€0.00,€0.00,€23.28,€0.00,€19973.59,€0.00,€0.00,€0.00,€12.86,€0.00,€10.42,"Bilbao, Spain","Bilbao, Spain","BI-2704, Pozozabala, Erandio, Andraka, Bizkaia, Euskadi, 48620, España","Túnel de Santa Águeda, Santa Águeda / Agate Deuna, Barakaldo, Bizkaia, Euskadi, 48810, España","Bilbao, Spain","BU-V-5612, Puentedey, Merindad de Valdeporres, Burgos, Castilla y León, España",
2024-06-03 18:51:56.402276,€0.00,€0.00,€23.25,€0.00,€19950.34,€0.00,€0.00,€0.00,€13.91,€0.00,€9.34,"Bilbao, Spain","Bilbao, Spain","Kanpanzar, Orozko, Bizkaia, Euskadi, 48410, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Goiko auzoa/Barrio de Arriba, Turiso, Molinilla, Lantarón, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01213, España",
2024-06-04 18:51:56.402276,€0.00,€0.00,€23.04,€0.00,€19927.30,€0.00,€0.00,€0.00,€14.26,€0.00,€8.79,"Bilbao, Spain","Bilbao, Spain","La Revelía, 29, Aldana auzoa, Aurtenengo, Amorebieta-Etxano, Bizkaia, Euskadi, 48340, España",España,"Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-06-05 18:51:56.402276,€0.00,€0.00,€855.85,€0.00,€19071.45,€832.27,€0.00,€0.00,€14.45,€0.00,€9.13,"Bilbao, Spain","Bilbao, Spain","Travesía de Tiboli / Tiboli zeharkalea, Castaños, Uribarri, Bilbao, Bizkaia, Euskadi, 48007, España","Bachicabo, Valdegovía/Gaubea, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01423, España","Bilbao, Spain","Camino de Tollana, Escalante, Cantabria, 39193, España",
2024-06-06 18:51:56.402276,€0.00,€0.00,€23.61,€0.00,€19047.84,€0.00,€0.00,€0.00,€14.66,€0.00,€8.95,"Bilbao, Spain","Bilbao, Spain","Ingesta, Bareño, Sopela, Andraka, Bizkaia, Euskadi, 48620, España","16, Auntzetxeta kalea / Calle Auntzetxeta, Bentazaharra, Basurtu-Zorrotza, Bilbao, Bizkaia, Euskadi, 48002, España","Bilbao, Spain",España,
2024-06-07 18:51:56.402276,€0.00,€0.00,€22.94,€0.00,€19024.90,€0.00,€0.00,€0.00,€12.72,€0.00,€10.22,"Bilbao, Spain","Bilbao, Spain","BI-3102, Mendotza, Larrabetzu, Bizkaia, Euskadi, 48620, España","Cenicero, La Rioja, 26350, España","Bilbao, Spain",España,
2024-06-08 18:51:56.402276,€0.00,€0.00,€168.70,€0.00,€18856.20,€0.00,€0.00,€145.18,€15.22,€0.00,€8.29,"Bilbao, Spain","Bilbao, Spain","6, Calle Konturri / Konturri kalea, Lutxana, Barakaldo, Bizkaia, Euskadi, 48903, España","Elosua auzoa, Azkoitia, Urola-Kosta, Gipuzkoa, Euskadi, 20720, España","Bilbao, Spain","Kantauriko Autobidea / Autopista del Cantábrico, Bernabeitia, Berna, Iurreta, Bizkaia, Euskadi, 48125, España",
2024-06-09 18:51:56.402276,€0.00,€0.00,€26.43,€0.00,€18829.78,€0.00,€0.00,€0.00,€16.58,€0.00,€9.84,"Bilbao, Spain","Bilbao, Spain","Carretera Cantera, Martiartu, Arrigorriaga, Bizkaia, Euskadi, 48480, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Bodegon Alejandro, 4, Fermin Calbeton kalea, Parte Zaharra, Centro, Donostia/San Sebastián, Gipuzkoa, Euskadi, 20003, España",
2024-06-10 18:51:56.402276,€0.00,€0.00,€438.20,€0.00,€18391.58,€0.00,€413.52,€0.00,€15.85,€0.00,€8.83,"Bilbao, Spain","Bilbao, Spain","Enekuri-Artxanda errepidea, Deusto, Bilbao, Bizkaia, Euskadi, 48015, España","BI-3631, Barrio Santa Marina, Galdames, Bizkaia, Euskadi, 48840, España","Bilbao, Spain","Mindutxa, Galarreta, San Millán/Donemiliaga, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01208, España",
2024-06-11 18:51:56.402276,€0.00,€0.00,€26.49,€0.00,€18365.09,€0.00,€0.00,€0.00,€15.07,€0.00,€11.43,"Bilbao, Spain","Bilbao, Spain","Aresketa, Urigoiti, Orozko, Bizkaia, Euskadi, 48419, España","Victoria Aguirre, Calle General Concha / Concha jeneralaren kalea, Abando, Bilbao, Bizkaia, Euskadi, 48010, España","Bilbao, Spain","Camino de Zaldo, Santurdejo, La Rioja, España",
2024-06-12 18:51:56.402276,€0.00,€0.00,€21.01,€0.00,€18344.07,€0.00,€0.00,€0.00,€13.07,€0.00,€7.95,"Bilbao, Spain","Bilbao, Spain","Morgan kalea / Calle Morgan, Sarriko, Ibarrekolanda, Deusto, Bilbao, Bizkaia, Euskadi, 48013, España","Egotxeaga Auzoa, Elgeta, Gipuzkoa, Euskadi, 20690, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-06-13 18:51:56.402276,€0.00,€0.00,€24.90,€0.00,€18319.17,€0.00,€0.00,€0.00,€14.56,€0.00,€10.34,"Bilbao, Spain","Bilbao, Spain","BI-3713, Larrabetzu-Uria, Berresoaga, Larrabetzu, Bizkaia, Euskadi, 48915, España","Arce auzoa, Artze, Galdames, Bizkaia, Euskadi, 48190, España","Bilbao, Spain","Carretera Santander - Vinaroz, Merindad de Valdivielso, Burgos, Castilla y León, 09559, España",
2024-06-14 18:51:56.402276,€0.00,€0.00,€19.92,€0.00,€18299.26,€0.00,€0.00,€0.00,€11.45,€0.00,€8.47,"Bilbao, Spain","Bilbao, Spain","Respaldiza/Arrespalditza, Ayala/Aiara, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01476, España","Camino del Barranco de Oca, Martioda, Vitoria-Gasteiz, Gasteizko kuadrilla/Cuadrilla de Vitoria, Araba/Álava, Euskadi, 01191, España","Bilbao, Spain","el Recuento, Valle de Losa, Burgos, Castilla y León, España",
2024-06-15 18:51:56.402276,€0.00,€0.00,€484.14,€0.00,€17815.12,€0.00,€0.00,€149.79,€11.93,€312.51,€9.91,"Bilbao, Spain","Bilbao, Spain","Landotz, Morga, Bizkaia, Euskadi, 48309, España","Kuribilanda Ibaia kalea, Aranoltza (San Antolin), Galbarriatu, Zamudio, Bizkaia, Euskadi, 48160, España","Bilbao, Spain","11, Landotz auzoa, Landotz, Muxika, Bizkaia, Euskadi, 48392, España",
2024-06-16 18:51:56.402276,€0.00,€0.00,€21.12,€0.00,€17794.00,€0.00,€0.00,€0.00,€12.53,€0.00,€8.59,"Bilbao, Spain","Bilbao, Spain","20, Calle Aldapabarrena, Sakoneta, Ondiz, Leioa, Andraka, Bizkaia, Euskadi, 48940, España","Sarnaverea, Pancorbo, Burgos, Castilla y León, 09280, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-06-17 18:51:56.402276,€0.00,€0.00,€24.01,€0.00,€17769.99,€0.00,€0.00,€0.00,€14.65,€0.00,€9.36,"Bilbao, Spain","Bilbao, Spain","Barrio Artiba / Artiba auzoa, Alonsotegi, Bizkaia, Euskadi, 48810, España",España,"Bilbao, Spain","Azpeitia, Urola-Kosta, Gipuzkoa, Euskadi, 20730, España",
2024-06-18 18:51:56.402276,€0.00,€0.00,€24.43,€0.00,€17745.55,€0.00,€0.00,€0.00,€13.96,€0.00,€10.48,"Bilbao, Spain","Bilbao, Spain","Kortabaso, Zeberio, Bizkaia, Euskadi, 48148, España","Sendero a Peña San Pedro, Villanueva de Valdegovía, Valdegovía/Gaubea, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01426, España","Bilbao, Spain","Euskalduna jauregia, 4, Abandoibarra etorbidea, Indautxu, Abando, Bilbao, Bizkaia, Euskadi, 48011, España",
2024-06-19 18:51:56.402276,€0.00,€0.00,€25.90,€0.00,€17719.66,€0.00,€0.00,€0.00,€16.79,€0.00,€9.11,"Bilbao, Spain","Bilbao, Spain","BI-3213, Zallo, Gernika-Lumo, Bizkaia, Euskadi, 48300, España","Cuesta Ventana, Cellorigo, La Rioja, España","Bilbao, Spain","Arbaitza, Orozko, Bizkaia, Euskadi, 48410, España",
2024-06-20 18:51:56.402276,€0.00,€0.00,€24.14,€0.00,€17695.51,€0.00,€0.00,€0.00,€13.83,€0.00,€10.31,"Bilbao, Spain","Bilbao, Spain","Urdiola, Bedia, Bizkaia, Euskadi, 48390, España","Andraka, Bizkaia, Euskadi, 48620, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-06-21 18:51:56.402276,€0.00,€0.00,€25.32,€0.00,€17670.19,€0.00,€0.00,€0.00,€15.07,€0.00,€10.25,"Bilbao, Spain","Bilbao, Spain","27, Gernika lorategien kalea / Calle Jardines Gernika, Zabala, Miribilla, Ibaiondo, Bilbao, Bizkaia, Euskadi, 48003, España",España,"Bilbao, Spain","Las Bajadas, Mijancas, Berantevilla, Añanako kuadrilla/Cuadrilla de Añana, Araba/Álava, Euskadi, 01211, España",
2024-06-22 18:51:56.402276,€0.00,€0.00,€168.38,€0.00,€17501.82,€0.00,€0.00,€144.11,€14.83,€0.00,€9.44,"Bilbao, Spain","Bilbao, Spain","22, Camino Peñascal / Peñascal bidea, Iturrigorri-Peñascal, Errekalde, Bilbao, Bizkaia, Euskadi, 48002, España","BI-3341, Goiuria, Mañarikua, Iurreta, Bizkaia, Euskadi, 48215, España","Bilbao, Spain","Calle Virgen del Carmen, Santoña, Cantabria, 39740, España",
2024-06-23 18:51:56.402276,€0.00,€0.00,€24.07,€0.00,€17477.74,€0.00,€0.00,€0.00,€14.25,€0.00,€9.82,"Bilbao, Spain","Bilbao, Spain","Mina de Concha II bidea, Parke teknologikoa Abantoko kanpusa, Murrieta, Abanto y Ciérvana-Abanto Zierbena, Bizkaia, Euskadi, 48500, España","Gabidea, Galbarra, Lana, Estellerria / Tierra Estella, Navarra - Nafarroa, 31282, España","Bilbao, Spain","Montorra, Txakale, Muxika, Bizkaia, Euskadi, 48392, España",
2024-06-24 18:51:56.402276,€0.00,€0.00,€23.05,€0.00,€17454.70,€0.00,€0.00,€0.00,€14.73,€0.00,€8.32,"Bilbao, Spain","Bilbao, Spain","Kantauriko autobia - Autovía del Cantábrico, Murrieta, Muskiz, Bizkaia, Euskadi, 48508, España",España,"Bilbao, Spain","PR - GI 31, Aia, Urola-Kosta, Gipuzkoa, Euskadi, 20809, España",
2024-06-25 18:51:56.402276,€0.00,€0.00,€20.26,€0.00,€17434.43,€0.00,€0.00,€0.00,€11.71,€0.00,€8.55,"Bilbao, Spain","Bilbao, Spain","Campas de Arena de Fátima, Pasarela Enekuri-Monte Banderas, Deusto, Bilbao, Bizkaia, Euskadi, 48015, España","Ameskoa mendiak errepidea/Carretera del Monte de las Améscoas, Monte Común de las Améscoas/Ameskoa mendiak, Sakana, España","Bilbao, Spain","Camino Baillo Quintana la Cuesta, Quintanalacuesta, Merindad de Cuesta-Urria, Burgos, Castilla y León, España",
2024-06-26 18:51:56.402276,€0.00,€0.00,€22.50,€0.00,€17411.93,€0.00,€0.00,€0.00,€14.11,€0.00,€8.40,"Bilbao, Spain","Bilbao, Spain","El Regato-El Tope, Errekatxo / El Regato, Olarte - Castaños, Barakaldo, Bizkaia, Euskadi, 48093, España","Barrio Durañona, Trapaga-Kauso, Durañona, Valle de Trápaga-Trapagaran, Bizkaia, Euskadi, 48620, España","Bilbao, Spain",España,
2024-06-27 18:51:56.402276,€0.00,€0.00,€22.73,€0.00,€17389.20,€0.00,€0.00,€0.00,€13.99,€0.00,€8.75,"Bilbao, Spain","Bilbao, Spain","Bentako Erreka, Arrigorriaga, Bizkaia, Euskadi, 48490, España",España,"Bilbao, Spain","Verdeja, Puente Viesgo, Cantabria, 39670, España",
2024-06-28 18:51:56.402276,€0.00,€0.00,€27.25,€0.00,€17361.95,€0.00,€0.00,€0.00,€16.73,€0.00,€10.52,"Bilbao, Spain","Bilbao, Spain","Campo de Tiro de Las Calizas, Carretera El Campillo-La Arboleda, Triano, Orconera, Abanto y Ciérvana-Abanto Zierbena, Bizkaia, Euskadi, 48500, España","Gaubeako bidea, Ihabar, Arakil, Sakana, España","Bilbao, Spain","Atxerre, Aulesti, Bizkaia, Euskadi, 48380, España",
2024-06-29 18:51:56.402276,€0.00,€0.00,€21.65,€0.00,€17340.30,€0.00,€0.00,€0.00,€14.30,€0.00,€7.35,"Bilbao, Spain","Bilbao, Spain","Satélite T, Ribera Botica Vieja / Botikazar erribera, Deustuko Doneperiaga, San Pedro de Deusto-La Ribera, Deusto, Bilbao, Bizkaia, Euskadi, 48011, España","A-1, Arrieta, Iruraiz-Gauna, Arabako lautada/Llanada Alavesa, Araba/Álava, Euskadi, 01206, España","Bilbao, Spain","BI-3242, Akorda-Bollar, Elexalde-Zeeta, Ereño, Bizkaia, Euskadi, 48313, España",
2024-06-30 18:51:56.402276,€0.00,€0.00,€22.04,€0.00,€17318.26,€0.00,€0.00,€0.00,€13.49,€0.00,€8.55,"Bilbao, Spain","Bilbao, Spain","Sustatxa bidea, Berango, Andraka, Bizkaia, Euskadi, 48620, España","Travesía Manuel Azaña, Villanueva de Mena, Villasana de Mena, Valle de Mena, Burgos, Castilla y León, 09580, España","Bilbao, Spain","2, Calle Juan Ajuriaguerra / Juan Ajuriaguerra kalea, Abando, Bilbao, Bizkaia, Euskadi, 48009, España",
2024-07-01 18:51:56.402276,€5559.28,€0.00,€179.69,€1503.91,€21193.94,€0.00,€0.00,€156.07,€14.28,€0.00,€9.33,"Bilbao, Spain","Bilbao, Spain","Kadaguako igarobidea - Corredor del Cadagua, Arbuio, Kortatxu, Alonsotegi, Bizkaia, Euskadi, 48820, España","Larragoiti, Artea, Bizkaia, Euskadi, 48142, España","Bilbao, Spain","Carretera de Bengolea a Trapagaran, Bengolea, Olarte - Castaños, Barakaldo, Bizkaia, Euskadi, 48093, España","Atxispeko San Pedro Baseliza (Ruinas), BI-3102, Mendotza, Gamiz-Fika, Bizkaia, Euskadi, 48620, España"
2024-07-02 18:51:56.402276,€0.00,€0.00,€21.42,€0.00,€21172.52,€0.00,€0.00,€0.00,€11.28,€0.00,€10.15,"Bilbao, Spain","Bilbao, Spain","Ganbe, Gardoa, Morga, Andraka, Bizkaia, Euskadi, 48620, España","Santsongoetxeberri, 18, Azkue (San Roke) Bailara, Elgoibar, Debabarrena, Gipuzkoa, Euskadi, 20870, España","Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
2024-07-03 18:51:56.402276,€0.00,€0.00,€18.76,€0.00,€21153.76,€0.00,€0.00,€0.00,€11.59,€0.00,€7.17,"Bilbao, Spain","Bilbao, Spain","52, Errekalde kalea, Eleizalde, Derio, Bizkaia, Euskadi, 48160, España","El Piquillo, Sopuerta, Bizkaia, Euskadi, 48190, España","Bilbao, Spain","BI-4211, Uria, Errigoiti, Bizkaia, Euskadi, 48309, España",
2024-07-04 18:51:56.402276,€0.00,€0.00,€24.00,€0.00,€21129.76,€0.00,€0.00,€0.00,€15.82,€0.00,€8.18,"Bilbao, Spain","Bilbao, Spain","Polígono Chaco, Arrigorriaga, Bizkaia, Euskadi, 48490, España","Sima CE-67, Pista de los Alemanes, Ranero, Castro-Urdiales, Cantabria, 39788, España","Bilbao, Spain","Hayuela, Villarta-Quintana, La Rioja, España",
2024-07-05 18:51:56.402276,€0.00,€0.00,€710.88,€0.00,€20418.88,€686.14,€0.00,€0.00,€14.91,€0.00,€9.84,"Bilbao, Spain","Bilbao, Spain","Camino a Kamaraka, Ugarte, Laudio/Llodio, Aiarako kuadrilla/Cuadrilla de Ayala, Araba/Álava, Euskadi, 01400, España","Carretera Haro-Santo Domingo, Santo Domingo de la Calzada, La Rioja, 26250, España","Bilbao, Spain","Ruta de Vallejo Rucandano, Lanchares, Campoo de Yuso, Cantabria, 39294, España",
2024-07-06 18:51:56.402276,€0.00,€0.00,€23.98,€0.00,€20394.90,€0.00,€0.00,€0.00,€13.69,€0.00,€10.28,"Bilbao, Spain","Bilbao, Spain","Aresti bidea, Zangroiz, Sondika, Bizkaia, Euskadi, 48150, España",España,"Bilbao, Spain","Andraka, Bizkaia, Euskadi, 48620, España",
